id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,exchange_rate,loan_amnt_EUR,funded_amnt_EUR,installment_EUR,total_pymnt_EUR,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
42354966.0,7000.0,6172.809962905484,7000.0,6172.809962905484,0.2899,219.94,193.94968903449032,1973.1,1739.938762544116,1.1340054273605347,8.0,1.0,36.0,6.0,0.0,4.0
42355444.0,22000.0,19400.259883417235,22000.0,19400.259883417235,0.2899,1372.97,1210.7261278243348,4911.08,4330.737650375124,1.1340054273605347,8.0,1.0,60.0,11.0,1.0,1.0
42355916.0,3600.0,3174.5879809228204,3600.0,3174.5879809228204,0.2899,120.08,105.89014576367008,1195.88,1054.562854062773,1.1340054273605347,8.0,1.0,36.0,15.0,0.0,1.0
42363117.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,1372.97,1210.7261278243348,1997.1,1761.1026824169346,1.1340054273605347,8.0,1.0,36.0,11.0,1.0,3.0
42363643.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,1372.97,1210.7261278243348,2008.47,1771.1290894566826,1.1340054273605347,8.0,1.0,36.0,12.0,1.0,2.0
42364785.0,18000.0,16279.475995715336,18000.0,16279.475995715336,0.2899,563.15,509.32149483261617,5060.46,4576.757616515424,1.1056866943836212,0.0,1.0,36.0,5.0,1.0,1.0
42365230.0,35000.0,30864.04981452742,28000.0,24691.239851621936,0.2899,863.54,761.4954736239146,7761.1,6843.970771872251,1.1340054273605347,8.0,1.0,36.0,4.0,1.0,3.0
42365284.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,258.1,227.60032163227223,2572.12,2268.172565969779,1.1340054273605347,8.0,1.0,60.0,8.0,1.0,4.0
42374419.0,22400.0,19752.99188129755,22400.0,19752.99188129755,0.2899,688.38,607.0341317521253,6875.49,6063.01331026529,1.1340054273605347,8.0,0.0,36.0,3.0,1.0,3.0
42374520.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,261.88,230.93363901224117,2609.03,2300.720911074185,1.1340054273605347,8.0,1.0,36.0,9.0,1.0,4.0
42375384.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,407.26,359.1340836418411,4054.42,3575.309167114751,1.1340054273605347,8.0,1.0,60.0,6.0,1.0,3.0
42375645.0,7000.0,6172.809962905484,7000.0,6172.809962905484,0.2899,219.0,193.1207688394716,2183.86,1925.793252227253,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,1.0
42383434.0,7000.0,6172.809962905484,7000.0,6172.809962905484,0.2899,223.16,196.78918161742683,7098.26,6259.458578184784,1.1340054273605347,8.0,1.0,36.0,7.0,0.0,3.0
42383649.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,244.8,215.8719827027518,2442.32,2153.7110326576176,1.1340054273605347,8.0,1.0,60.0,2.0,1.0,2.0
42383761.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,266.83,235.29869748601004,2662.84,2348.172183089034,1.1340054273605347,8.0,1.0,36.0,11.0,1.0,2.0
42384574.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,637.58,562.2371680213256,6387.94,5633.077096348922,1.1340054273605347,8.0,1.0,36.0,7.0,0.0,2.0
42393163.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,322.63,284.5048111903138,3220.75,2840.1539554325486,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,2.0
42393405.0,5000.0,4409.149973503918,5000.0,4409.149973503918,0.2899,167.73,147.9093450111624,1673.78,1475.9894085302774,1.1340054273605347,8.0,1.0,36.0,12.0,1.0,3.0
42393705.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,333.53,294.1167581325523,3328.47,2935.1446824617165,1.1340054273605347,8.0,1.0,36.0,11.0,1.0,2.0
42393720.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.2899,542.28,478.19876952634087,5405.88,4767.067131753071,1.1340054273605347,8.0,1.0,60.0,12.0,1.0,4.0
42393763.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1655,1240.03,1093.4956483288124,12335.94,10878.201904829184,1.1340054273605347,8.0,1.0,36.0,17.0,1.0,2.0
42394132.0,11775.0,10383.548187601726,11775.0,10383.548187601726,0.23989999999999997,338.68,298.65818260526135,12680.73,11182.248068702065,1.1340054273605347,8.0,1.0,60.0,30.0,0.0,2.0
42394142.0,28000.0,24691.239851621936,28000.0,24691.239851621936,0.1399,651.37,574.3976036482493,29793.08,26272.43157852002,1.1340054273605347,8.0,1.0,60.0,14.0,1.0,2.0
42394324.0,4800.0,4232.783974563761,4800.0,4232.783974563761,0.2899,153.02,134.9376257891139,1527.75,1347.215774404122,1.1340054273605347,8.0,1.0,36.0,7.0,1.0,1.0
42395034.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.1699,298.17,262.93524951993265,13001.46,11465.077402902447,1.1340054273605347,8.0,1.0,60.0,20.0,0.0,2.0
42395183.0,4000.0,3527.319978803134,4000.0,3527.319978803134,0.2899,134.18,118.32394868895113,1219.22,1075.1447661390894,1.1340054273605347,8.0,1.0,36.0,12.0,1.0,2.0
42403220.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.2899,737.55,650.3937125915628,7366.59,6496.080020662845,1.1340054273605347,8.0,1.0,36.0,3.0,1.0,2.0
42403885.0,14500.0,12786.53492316136,14500.0,12786.53492316136,0.2899,308.02,271.6212749677353,3064.1,2702.0152867626707,1.1340054273605347,8.0,1.0,60.0,8.0,0.0,4.0
42404275.0,28000.0,24691.239851621936,28000.0,24691.239851621936,0.1465,965.84,851.7066820818047,9635.61,8496.969915238817,1.1340054273605347,8.0,1.0,36.0,15.0,1.0,1.0
42404415.0,1000.0,881.8299947007835,1000.0,881.8299947007835,0.2899,35.43,31.24323671224876,353.38,311.6210835273629,1.1340054273605347,8.0,1.0,36.0,17.0,1.0,4.0
42404560.0,11000.0,9700.129941708617,11000.0,9700.129941708617,0.2899,344.15,303.4817926762746,11448.46,10095.595421132131,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,0.0
42404759.0,35000.0,30864.04981452742,30000.0,26454.899841023504,0.2167,822.95,725.7019941390098,8193.38,7225.168241981504,1.1340054273605347,8.0,1.0,60.0,25.0,1.0,2.0
42404893.0,13200.0,11693.880730884273,13200.0,11693.880730884273,0.2899,275.11,243.71996423284642,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,60.0,7.0,1.0,1.0
42405727.0,30000.0,26454.899841023504,30000.0,26454.899841023504,0.1757,754.81,665.6140983000984,7489.53,6604.492200211359,1.1340054273605347,8.0,1.0,60.0,19.0,1.0,1.0
42413123.0,10800.0,9523.76394276846,10800.0,9523.76394276846,0.2899,337.89,297.9615369094477,3369.43,2971.264439044661,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,2.0
42413291.0,25125.0,22155.978616857185,25125.0,22155.978616857185,0.1825,911.49,803.7792218698171,9063.95,7992.862980468167,1.1340054273605347,8.0,1.0,36.0,21.0,1.0,1.0
42413422.0,19000.0,16754.769899314888,19000.0,16754.769899314888,0.2899,594.43,524.1862037499867,5935.97,5234.51639364401,1.1340054273605347,8.0,1.0,36.0,5.0,0.0,4.0
42413476.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,1372.97,1210.7261278243348,3220.75,2840.1539554325486,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,1.0
42413845.0,10000.0,8818.299947007836,1000.0,881.8299947007835,0.2899,217.38,191.6922042480563,2167.69,1911.5340612129414,1.1340054273605347,8.0,1.0,60.0,9.0,1.0,2.0
42414038.0,20500.0,18077.514891366063,20500.0,18077.514891366063,0.2899,1372.97,1210.7261278243348,6591.14,5812.264951272123,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,2.0
42414628.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,329.91,290.9245335517355,3292.69,2903.5928052513227,1.1340054273605347,8.0,1.0,36.0,10.0,1.0,2.0
42423137.0,16500.0,14550.194912562927,16500.0,14550.194912562927,0.2899,540.12,476.29401673778716,17182.21,15151.788153247748,1.1340054273605347,8.0,1.0,36.0,9.0,1.0,4.0
42423146.0,16500.0,14922.852996072392,16500.0,14922.852996072392,0.2899,501.44,453.5100246273054,16993.82,15369.47137586151,1.1056866943836212,0.0,1.0,36.0,1.0,1.0,2.0
42423189.0,12000.0,10581.959936409401,1000.0,881.8299947007835,0.2899,387.15,341.4004824484083,3884.82,3425.750800013498,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,3.0
42423530.0,28000.0,24691.239851621936,28000.0,24691.239851621936,0.2899,594.78,524.4948442481319,5932.26,5231.2448043636705,1.1340054273605347,8.0,1.0,60.0,8.0,1.0,4.0
42423780.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1757,880.61,776.5483116334569,5515.33,4863.583424673072,1.1340054273605347,8.0,0.0,60.0,19.0,1.0,3.0
42423938.0,8700.0,7671.920953896816,8700.0,7671.920953896816,0.2899,280.69,247.52086121256292,2797.24,2466.6901343768195,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,4.0
42424024.0,5350.0,4717.790471649191,5350.0,4717.790471649191,0.2899,165.0,145.50194912562927,1654.06,1458.599721034778,1.1340054273605347,8.0,1.0,36.0,4.0,1.0,2.0
42424028.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2899,1115.77,983.9194531872931,11139.87,9823.471503067418,1.1340054273605347,8.0,1.0,36.0,7.0,0.0,3.0
42424279.0,6400.0,5788.258131809897,6400.0,5788.258131809897,0.1561,223.78,202.39006324006544,6770.56,6123.398277641691,1.1056866943836212,0.0,1.0,36.0,16.0,1.0,3.0
42424584.0,28000.0,24691.239851621936,28000.0,24691.239851621936,0.2899,553.38,487.98708246751954,5523.04,4870.382333932215,1.1340054273605347,8.0,1.0,60.0,4.0,1.0,1.0
42424732.0,4000.0,3527.319978803134,4000.0,3527.319978803134,0.2899,131.97,116.3751044006624,1317.14,1161.49355922019,1.1340054273605347,8.0,1.0,36.0,10.0,0.0,1.0
42425174.0,3000.0,2645.4899841023503,3000.0,2645.4899841023503,0.1561,104.9,92.5039664441122,836.6,737.7389735666754,1.1340054273605347,8.0,0.0,36.0,16.0,1.0,1.0
42433136.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.1465,413.94,365.0247080064423,4960.07,4373.938501815515,1.1340054273605347,8.0,1.0,60.0,15.0,1.0,4.0
42434377.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,364.69,321.59458076742874,3278.26,2890.8679984277906,1.1340054273605347,8.0,1.0,36.0,1.0,0.0,3.0
42434880.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.1465,236.07,208.17360684901396,2352.56,2074.5579723332753,1.1340054273605347,8.0,1.0,60.0,15.0,1.0,1.0
42435052.0,4350.0,3835.960476948408,4350.0,3835.960476948408,0.2167,165.39,145.84586282356256,1648.66,1453.8378390633939,1.1340054273605347,8.0,1.0,36.0,25.0,0.0,2.0
42435598.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2167,411.48,362.8554062194784,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,60.0,25.0,1.0,4.0
42443578.0,26800.0,23633.043857980996,26800.0,23633.043857980996,0.1825,684.2,603.3480823742761,6787.66,5985.56218183072,1.1340054273605347,8.0,1.0,60.0,21.0,1.0,4.0
42444181.0,9800.0,8641.933948067679,9800.0,8641.933948067679,0.2899,323.31,285.1044555867103,3226.82,2845.5066635003823,1.1340054273605347,8.0,1.0,36.0,10.0,1.0,2.0
42444191.0,14000.0,12345.619925810968,14000.0,12345.619925810968,0.2899,461.87,407.29081965245086,4600.76,4057.0881664195767,1.1340054273605347,8.0,1.0,36.0,10.0,1.0,2.0
42444868.0,16000.0,14109.279915212535,16000.0,14109.279915212535,0.1399,372.21,328.2259423275786,3709.66,3271.2894581417086,1.1340054273605347,8.0,1.0,60.0,14.0,1.0,0.0
42453781.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2299,986.47,869.8988348724819,9820.0,8659.570547961694,1.1340054273605347,8.0,1.0,60.0,26.0,1.0,0.0
42453857.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,407.26,359.1340836418411,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,60.0,6.0,1.0,1.0
42454456.0,26400.0,23280.311860100683,26400.0,23280.311860100683,0.20489999999999997,706.66,623.1539840552556,6329.89,5581.886865156543,1.1340054273605347,8.0,1.0,60.0,24.0,1.0,3.0
42454621.0,26000.0,22927.57986222037,26000.0,22927.57986222037,0.2899,572.2,504.58312296778837,5688.69,5016.4574725544,1.1340054273605347,8.0,1.0,60.0,10.0,1.0,2.0
42454756.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,471.3,415.60647650247927,4706.18,4150.050684460934,1.1340054273605347,8.0,1.0,36.0,6.0,0.0,2.0
42454763.0,18800.0,16578.40390037473,18800.0,16578.40390037473,0.2899,620.22,546.92859931332,6178.12,5448.051526860804,1.1340054273605347,8.0,1.0,60.0,10.0,1.0,1.0
42463338.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.17859999999999998,303.81,267.90877069004506,3014.29,2658.0913347266246,1.1340054273605347,8.0,1.0,60.0,20.0,1.0,1.0
42464706.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.1333,507.8,447.79327130905784,5055.78,4458.338450608327,1.1340054273605347,8.0,1.0,36.0,13.0,0.0,1.0
42464880.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,193.58,170.70465037417767,1738.89,1533.4053594852455,1.1340054273605347,8.0,1.0,36.0,8.0,0.0,2.0
42465284.0,35000.0,30864.04981452742,5600.0,4938.247970324387,0.2899,186.78,164.70820641021234,5899.45,5202.311962237537,1.1340054273605347,8.0,1.0,36.0,11.0,1.0,1.0
42465609.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1333,1372.97,1210.7261278243348,7971.06,7029.119797559628,1.1340054273605347,8.0,1.0,60.0,13.0,1.0,2.0
42473369.0,35000.0,31006.501937950725,24000.0,21261.601328880497,0.1399,558.32,494.61571891419004,5006.23,4435.019434195058,1.1287955045700073,1.0,1.0,60.0,14.0,1.0,2.0
42473621.0,7500.0,6613.724960255876,7500.0,6613.724960255876,0.2899,245.51,216.49808199898933,2445.94,2156.9032572384344,1.1340054273605347,8.0,1.0,36.0,9.0,0.0,1.0
42473667.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.2899,528.19,465.7737849010069,5251.15,4630.621576673019,1.1340054273605347,8.0,1.0,60.0,10.0,1.0,1.0
42473783.0,25000.0,22045.749867519586,25000.0,22045.749867519586,0.1333,573.06,505.34149676323096,5712.09,5037.092294430398,1.1340054273605347,8.0,1.0,60.0,13.0,1.0,2.0
42473896.0,13000.0,11463.789931110185,13000.0,11463.789931110185,0.2899,425.55,375.2627542449184,4247.56,3745.6258122912604,1.1340054273605347,8.0,1.0,36.0,9.0,0.0,2.0
42474130.0,10800.0,9523.76394276846,10800.0,9523.76394276846,0.2899,339.34,299.24019040176387,1994.31,1758.6423767317194,1.1340054273605347,8.0,0.0,36.0,6.0,1.0,1.0
42474196.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.2899,488.71,430.95913671021987,4876.19,4299.970601860013,1.1340054273605347,8.0,1.0,60.0,6.0,1.0,2.0
42474718.0,28500.0,25132.15484897233,28500.0,25132.15484897233,0.1333,653.29,576.0907172380748,6511.79,5742.291741192615,1.1340054273605347,8.0,1.0,60.0,13.0,1.0,3.0
42475029.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.1465,689.89,608.3656950441235,6866.34,6054.944565813777,1.1340054273605347,8.0,1.0,36.0,15.0,1.0,0.0
42475249.0,3200.0,2821.855983042507,3200.0,2821.855983042507,0.1655,113.38,99.98188479917482,1153.1,1016.8381668894733,1.1340054273605347,8.0,1.0,36.0,17.0,1.0,2.0
42483144.0,18000.0,15872.939904614102,1000.0,881.8299947007835,0.1399,615.11,542.422448040399,7216.23,6363.488062659634,1.1340054273605347,8.0,1.0,36.0,14.0,1.0,1.0
42483494.0,18000.0,15872.939904614102,18000.0,15872.939904614102,0.2899,1372.97,1210.7261278243348,4018.21,3543.3781030066352,1.1340054273605347,8.0,1.0,60.0,11.0,1.0,4.0
42483576.0,20750.0,18297.972390041257,20750.0,18297.972390041257,0.2899,464.62,409.715852137878,4617.86,4072.16745932896,1.1340054273605347,8.0,1.0,60.0,11.0,1.0,1.0
42484474.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,187.72,165.53712660523107,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,3.0
42484658.0,3100.0,2733.6729835724286,3100.0,2733.6729835724286,0.1399,105.94,93.421069638601,3371.23,2972.8517330351224,1.1340054273605347,8.0,1.0,36.0,14.0,0.0,3.0
42484932.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,628.39,554.1331503700253,6274.81,5533.315669048424,1.1340054273605347,8.0,1.0,36.0,6.0,1.0,2.0
42485549.0,15000.0,13566.229996429447,15000.0,13566.229996429447,0.2899,478.19,432.4823681328398,15443.7,13967.51907972383,1.1056866943836212,0.0,1.0,36.0,7.0,0.0,1.0
42485805.0,3600.0,3189.2401993320746,3600.0,3189.2401993320746,0.2899,116.15,102.89729143122791,1043.35,924.3038227703111,1.1287955045700073,1.0,1.0,36.0,8.0,0.0,1.0
42493283.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,268.7,236.94771957610052,2678.81,2362.255008104406,1.1340054273605347,8.0,0.0,60.0,11.0,1.0,4.0
42493312.0,28575.0,25198.29209857489,28575.0,25198.29209857489,0.2899,621.15,547.7487012083916,6194.05,5462.099078676388,1.1340054273605347,8.0,1.0,60.0,9.0,1.0,4.0
42493397.0,18950.0,16710.678399579847,18950.0,16710.678399579847,0.1699,470.86,415.2184713048109,4672.83,4120.641654137662,1.1340054273605347,8.0,1.0,60.0,18.0,1.0,4.0
42493872.0,17500.0,15432.02490726371,17500.0,15432.02490726371,0.2899,583.68,514.7065313069533,5885.68,5190.169163210508,1.1340054273605347,8.0,1.0,36.0,11.0,0.0,2.0
42494694.0,6500.0,5731.894965555092,6500.0,5731.894965555092,0.2899,203.36,179.32894772235133,2027.9,1788.2630462537188,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,3.0
42503292.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,201.27,177.4859230334267,2008.47,1771.1290894566826,1.1340054273605347,8.0,1.0,36.0,12.0,1.0,3.0
42503724.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2899,880.61,776.5483116334569,7857.16,6928.679361163207,1.1340054273605347,8.0,1.0,60.0,19.0,1.0,4.0
42504335.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2299,986.47,869.8988348724819,9820.0,8659.570547961694,1.1340054273605347,8.0,0.0,60.0,26.0,1.0,2.0
42504398.0,7500.0,6613.724960255876,7500.0,6613.724960255876,0.2899,245.51,216.49808199898933,2450.52,2160.9420386141637,1.1340054273605347,8.0,1.0,60.0,9.0,0.0,4.0
42504606.0,2875.0,2535.2612347647523,2875.0,2535.2612347647523,0.2899,92.76,81.79855030844467,926.0,816.5745750929256,1.1340054273605347,8.0,1.0,36.0,8.0,0.0,4.0
42504722.0,5825.0,5136.659719132063,5825.0,5136.659719132063,0.2899,197.2,173.8968749549945,1770.49,1561.2711873177902,1.1340054273605347,8.0,1.0,36.0,13.0,1.0,2.0
42505104.0,9600.0,8465.567949127522,9600.0,8465.567949127522,0.1333,324.99,286.5859299778076,2924.9,2579.264551500322,1.1340054273605347,8.0,1.0,36.0,13.0,1.0,2.0
42514606.0,22025.0,19422.305633284755,22025.0,19422.305633284755,0.1561,531.06,468.304636985798,4741.34,4181.055827074613,1.1340054273605347,8.0,1.0,60.0,16.0,0.0,1.0
42581154.0,35000.0,30864.04981452742,11200.0,9876.495940648774,0.1561,270.05,238.13819006894659,2449.55,2160.0866635193042,1.1340054273605347,8.0,1.0,60.0,16.0,1.0,3.0
42581196.0,35000.0,30864.04981452742,15000.0,13227.449920511752,0.2899,338.93,298.87864010393656,3378.72,2979.456639695431,1.1340054273605347,8.0,1.0,60.0,12.0,1.0,1.0
42592218.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,308.41,271.9651886656687,3076.41,2712.870613997437,1.1340054273605347,8.0,1.0,36.0,4.0,1.0,1.0
42592226.0,19275.0,16997.273147857602,19275.0,16997.273147857602,0.1561,464.75,409.8304900371891,4630.78,4083.560702860494,1.1340054273605347,8.0,1.0,60.0,16.0,1.0,2.0
42632279.0,35000.0,31006.501937950725,8000.0,7087.200442960166,0.2899,246.73,218.5781206614452,2217.49,1964.474513782467,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,1.0
42663261.0,15000.0,13566.229996429447,15000.0,13566.229996429447,0.2899,338.93,306.5334888459888,3378.72,3055.7661742357395,1.1056866943836212,0.0,1.0,60.0,12.0,1.0,1.0
42673300.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,1372.97,1210.7261278243348,3132.91,2762.6940086980317,1.1340054273605347,8.0,1.0,36.0,6.0,0.0,2.0
42723282.0,13200.0,11640.155930050341,13200.0,11640.155930050341,0.2899,420.81,371.0828800700367,4201.38,3704.902903135978,1.1340054273605347,8.0,1.0,36.0,7.0,0.0,1.0
42783285.0,7000.0,6330.907331667075,7000.0,6330.907331667075,0.2899,215.12,194.55782645546017,2146.0,1940.8753048225062,1.1056866943836212,0.0,1.0,36.0,3.0,1.0,1.0
42854339.0,9000.0,7936.469952307051,9000.0,7936.469952307051,0.2899,282.78,249.36388590148752,2823.71,2490.0321743365494,1.1340054273605347,8.0,1.0,36.0,6.0,1.0,2.0
42874588.0,7875.0,6944.41120826867,7875.0,6944.41120826867,0.1757,283.01,249.56670680026872,2822.41,2488.885795343438,1.1340054273605347,8.0,1.0,36.0,19.0,1.0,3.0
42874736.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.1465,206.97,182.51235400322116,2064.82,1820.820209658072,1.1340054273605347,8.0,1.0,36.0,15.0,1.0,4.0
42874932.0,4000.0,3527.319978803134,4000.0,3527.319978803134,0.1465,137.98,121.6749026688141,1376.54,1213.8742609054166,1.1340054273605347,8.0,1.0,36.0,15.0,0.0,2.0
42884464.0,11200.0,9876.495940648774,11200.0,9876.495940648774,0.1757,1372.97,1210.7261278243348,2807.07,2475.3585232247283,1.1340054273605347,8.0,1.0,60.0,19.0,1.0,4.0
42894681.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2899,1079.42,951.8649328799198,10780.74,9506.779897070524,1.1340054273605347,8.0,1.0,36.0,4.0,1.0,2.0
42904294.0,18000.0,15872.939904614102,1000.0,881.8299947007835,0.2899,553.16,487.79307986868537,5518.24,4866.149549957651,1.1340054273605347,8.0,1.0,36.0,3.0,0.0,3.0
42904497.0,30500.0,26895.814838373895,30500.0,26895.814838373895,0.1465,1052.08,927.7557008248002,10495.98,9255.669987779529,1.1340054273605347,8.0,1.0,36.0,15.0,1.0,2.0
42904614.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1561,1223.77,1079.1570926149777,12207.35,10764.807385810609,1.1340054273605347,8.0,1.0,36.0,16.0,1.0,1.0
42904823.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,255.04,224.9019218484878,2546.32,2245.421352106499,1.1340054273605347,8.0,1.0,36.0,7.0,1.0,2.0
42914204.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,326.07,287.5383063720845,2957.52,2608.0298459274613,1.1340054273605347,8.0,1.0,60.0,9.0,1.0,1.0
42915512.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,271.14,239.09938476317043,2702.94,2383.5335658765357,1.1340054273605347,8.0,1.0,60.0,15.0,1.0,3.0
42915701.0,23200.0,20458.455877058175,23200.0,20458.455877058175,0.2899,712.96,628.7095130218706,7133.25,6290.313809699363,1.1340054273605347,8.0,1.0,36.0,3.0,1.0,4.0
42934198.0,35000.0,30864.04981452742,20000.0,17636.59989401567,0.2899,611.98,539.6623201569855,6112.7,5390.362208607479,1.1340054273605347,8.0,1.0,36.0,2.0,1.0,4.0
42964384.0,14700.0,13022.730813939304,14700.0,13022.730813939304,0.1884,537.66,476.3130237702453,4823.55,4273.183212080064,1.1287955045700073,1.0,1.0,36.0,22.0,1.0,1.0
42964772.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.17859999999999998,288.66,254.54904627032818,1988.86,1753.8364032606003,1.1340054273605347,8.0,0.0,36.0,20.0,1.0,2.0
42974270.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,191.28,168.67644138636587,6325.31,5577.848083780813,1.1340054273605347,8.0,0.0,36.0,7.0,0.0,1.0
42974433.0,18000.0,15872.939904614102,18000.0,15872.939904614102,0.2899,565.56,498.72777180297504,5639.24,4972.850979316446,1.1340054273605347,8.0,1.0,36.0,6.0,1.0,1.0
42974644.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,242.69,214.01132141393313,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,60.0,5.0,0.0,2.0
42984179.0,15000.0,13566.229996429447,15000.0,13566.229996429447,0.2899,471.3,426.2509464878132,4706.18,4256.341352306423,1.1056866943836212,0.0,1.0,36.0,6.0,0.0,3.0
42984455.0,20250.0,18314.410495179753,20250.0,18314.410495179753,0.1825,516.98,467.56463890360635,4611.76,4170.9464565555645,1.1056866943836212,0.0,1.0,60.0,21.0,1.0,1.0
42984561.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,491.01,432.9873456980317,4859.72,4285.446861847292,1.1340054273605347,8.0,0.0,36.0,9.0,1.0,4.0
42984750.0,6400.0,5643.711966085014,6400.0,5643.711966085014,0.2899,197.38,174.05560435404064,1971.34,1738.3867417534425,1.1340054273605347,8.0,1.0,36.0,4.0,1.0,3.0
42994369.0,32000.0,28218.55983042507,32000.0,28218.55983042507,0.17859999999999998,810.16,714.4233885067868,8069.85,7116.235782736118,1.1340054273605347,8.0,1.0,60.0,20.0,1.0,1.0
43004401.0,6250.0,5536.875346062629,6250.0,5536.875346062629,0.1561,1372.97,1216.3141990213774,1955.93,1732.7584952998848,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,1.0
43004456.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,322.63,284.5048111903138,2905.22,2561.9101372046102,1.1340054273605347,8.0,1.0,36.0,8.0,0.0,3.0
43004461.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.1655,850.31,749.8288627940232,8481.03,7478.826639957187,1.1340054273605347,8.0,1.0,36.0,17.0,1.0,2.0
43004883.0,21000.0,18518.429888716455,21000.0,18518.429888716455,0.2899,677.52,597.4574580096748,6763.54,5964.292442358537,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,0.0
43024296.0,13375.0,11794.47617912298,13375.0,11794.47617912298,0.1655,329.18,290.2807976556039,13534.87,11935.454340375794,1.1340054273605347,8.0,1.0,60.0,17.0,0.0,3.0
43025262.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,307.31,270.99517567149775,10139.52,8941.332867868488,1.1340054273605347,8.0,1.0,36.0,3.0,1.0,4.0
43034512.0,1500.0,1322.7449920511751,1500.0,1322.7449920511751,0.2899,49.11,43.30667103975548,490.18,432.25542680243007,1.1340054273605347,8.0,1.0,36.0,9.0,1.0,4.0
43034617.0,17975.0,15850.894154746584,17975.0,15850.894154746584,0.1561,628.5,554.2301516694424,6897.91,6082.783938746481,1.1340054273605347,8.0,1.0,36.0,16.0,0.0,1.0
